gps_millis,timestamp,mean_residual,max_residual,rms_residual,num_satellites,spoofing_alert
1387195256000.0,2023-12-21 12:00:56,2.355769157409668,17.0,3.7824747562408447,52,False
1387195257000.0,2023-12-21 12:00:57,2.319230794906616,14.199999809265137,3.5839383602142334,52,False
1387195258000.0,2023-12-21 12:00:58,2.251922845840454,9.899999618530273,3.3074214458465576,52,False
1387195259000.0,2023-12-21 12:00:59,2.1961538791656494,8.800000190734863,3.1464264392852783,52,False
1387195260000.0,2023-12-21 12:01:00,2.1686275005340576,8.899999618530273,3.1012332439422607,51,False
1387195261000.0,2023-12-21 12:01:01,2.1288461685180664,8.899999618530273,3.0809900760650635,52,False
1387195262000.0,2023-12-21 12:01:02,2.2173075675964355,8.899999618530273,3.230414390563965,52,False
1387195263000.0,2023-12-21 12:01:03,2.2749998569488525,9.899999618530273,3.3786373138427734,52,False
1387195264000.0,2023-12-21 12:01:04,2.3038461208343506,11.399999618530273,3.4796664714813232,52,False
1387195265000.0,2023-12-21 12:01:05,2.3686275482177734,11.5,3.5407986640930176,51,False
1387195266000.0,2023-12-21 12:01:06,2.366666793823242,12.5,3.578667640686035,51,False
1387195267000.0,2023-12-21 12:01:07,2.305882215499878,10.800000190734863,3.4611570835113525,51,False
1387195268000.0,2023-12-21 12:01:08,2.3098039627075195,11.0,3.465176820755005,51,False
1387195269000.0,2023-12-21 12:01:09,2.327451229095459,11.800000190734863,3.5211684703826904,51,False
1387195270000.0,2023-12-21 12:01:10,2.341176748275757,13.5,3.607236623764038,51,False
1387195271000.0,2023-12-21 12:01:11,2.3686275482177734,15.5,3.7627689838409424,51,False
1387195272000.0,2023-12-21 12:01:12,2.388235569000244,16.700000762939453,3.869386911392212,51,False
1387195273000.0,2023-12-21 12:01:13,2.447058916091919,19.0,4.088721752166748,51,False
1387195274000.0,2023-12-21 12:01:14,2.5019607543945312,21.799999237060547,4.356694221496582,51,False
1387195275000.0,2023-12-21 12:01:15,2.5725488662719727,26.200000762939453,4.802899360656738,51,False
1387195276000.0,2023-12-21 12:01:16,2.6450979709625244,30.100000381469727,5.2362799644470215,51,False
1387195277000.0,2023-12-21 12:01:17,2.6823530197143555,33.0,5.539873123168945,51,False
1387195278000.0,2023-12-21 12:01:18,2.799999713897705,37.70000076293945,6.11539363861084,51,False
1387195279000.0,2023-12-21 12:01:19,2.82745099067688,41.400001525878906,6.551844596862793,51,False
1387195280000.0,2023-12-21 12:01:20,2.8921570777893066,43.900001525878906,6.867242813110352,51,False
1387195281000.0,2023-12-21 12:01:21,2.9156861305236816,45.29999923706055,7.037420749664307,51,False
1387195282000.0,2023-12-21 12:01:22,2.873077154159546,46.099998474121094,7.058001518249512,52,False
1387195283000.0,2023-12-21 12:01:23,2.919607639312744,45.70000076293945,7.0774006843566895,51,False
1387195284000.0,2023-12-21 12:01:24,2.8843138217926025,45.099998474121094,6.989838600158691,51,False
1387195285000.0,2023-12-21 12:01:25,2.8549020290374756,44.20000076293945,6.870853424072266,51,False
1387195286000.0,2023-12-21 12:01:26,2.8568623065948486,44.099998474121094,6.86627197265625,51,False
1387195287000.0,2023-12-21 12:01:27,2.866666555404663,43.70000076293945,6.810632228851318,51,False
1387195288000.0,2023-12-21 12:01:28,3.63653826713562,44.099998474121094,9.131948471069336,52,False
1387195289000.0,2023-12-21 12:01:29,3.634615421295166,44.099998474121094,9.123279571533203,52,False
1387195290000.0,2023-12-21 12:01:30,3.6301889419555664,45.29999923706055,9.260200500488281,53,False
1387195291000.0,2023-12-21 12:01:31,3.758490800857544,48.5,9.853166580200195,53,False
1387195292000.0,2023-12-21 12:01:32,4.316666603088379,50.70000076293945,10.977291107177734,54,False
1387195293000.0,2023-12-21 12:01:33,3.507547378540039,55.400001525878906,9.076830863952637,53,False
1387195294000.0,2023-12-21 12:01:34,3.5490565299987793,58.400001525878906,9.445963859558105,53,False
1387195295000.0,2023-12-21 12:01:35,3.069230556488037,60.20000076293945,8.83184814453125,52,False
1387195296000.0,2023-12-21 12:01:36,3.0923078060150146,60.70000076293945,8.904363632202148,52,False
1387195297000.0,2023-12-21 12:01:37,4.222641468048096,61.599998474121094,12.310632705688477,53,False
1387195298000.0,2023-12-21 12:01:38,4.150943756103516,59.400001525878906,11.898612976074219,53,False
1387195299000.0,2023-12-21 12:01:39,3.1653847694396973,60.79999923706055,8.95419979095459,52,False
1387195300000.0,2023-12-21 12:01:40,3.336538076400757,61.5,9.151366233825684,52,False
1387195301000.0,2023-12-21 12:01:41,4.320754528045654,61.20000076293945,12.263367652893066,53,False
1387195302000.0,2023-12-21 12:01:42,4.171698093414307,60.20000076293945,12.042981147766113,53,False
1387195303000.0,2023-12-21 12:01:43,4.177358150482178,58.20000076293945,11.689020156860352,53,False
1387195304000.0,2023-12-21 12:01:44,3.157691717147827,58.599998474121094,8.662629127502441,52,False
1387195305000.0,2023-12-21 12:01:45,3.1346147060394287,58.70000076293945,8.674853324890137,52,False
1387195306000.0,2023-12-21 12:01:46,3.0788462162017822,57.599998474121094,8.521635055541992,52,False
1387195307000.0,2023-12-21 12:01:47,3.028846263885498,54.599998474121094,8.1312894821167,52,False
1387195308000.0,2023-12-21 12:01:48,2.998076915740967,53.400001525878906,7.975454330444336,52,False
1387195309000.0,2023-12-21 12:01:49,2.990384340286255,50.599998474121094,7.629887580871582,52,False
1387195310000.0,2023-12-21 12:01:50,2.9365384578704834,47.599998474121094,7.251033782958984,52,False
1387195311000.0,2023-12-21 12:01:51,2.88653826713562,44.5,6.872982025146484,52,False
1387195312000.0,2023-12-21 12:01:52,2.8596150875091553,41.5,6.5185980796813965,52,False
1387195313000.0,2023-12-21 12:01:53,2.7749998569488525,38.20000076293945,6.108270168304443,52,False
1387195314000.0,2023-12-21 12:01:54,2.7653846740722656,36.5,5.900879859924316,52,False
1387195315000.0,2023-12-21 12:01:55,2.7269234657287598,33.79999923706055,5.598797798156738,52,False
1387195316000.0,2023-12-21 12:01:56,2.6596150398254395,31.100000381469727,5.28108024597168,52,False
1387195317000.0,2023-12-21 12:01:57,2.673076629638672,30.5,5.225381851196289,52,False
1387195318000.0,2023-12-21 12:01:58,2.684615135192871,30.799999237060547,5.269067764282227,52,False
1387195319000.0,2023-12-21 12:01:59,2.701923131942749,30.399999618530273,5.233858108520508,52,False
1387195320000.0,2023-12-21 12:02:00,2.63653826713562,28.0,4.950932502746582,52,False
1387195321000.0,2023-12-21 12:02:01,2.594230890274048,25.899999618530273,4.737107753753662,52,False
1387195322000.0,2023-12-21 12:02:02,2.603846311569214,25.899999618530273,4.730872631072998,52,False
1387195323000.0,2023-12-21 12:02:03,2.5980772972106934,28.0,4.9304585456848145,52,False
1387195324000.0,2023-12-21 12:02:04,2.6173079013824463,29.899999618530273,5.129796028137207,52,False
1387195325000.0,2023-12-21 12:02:05,2.6173079013824463,30.399999618530273,5.171872615814209,52,False
1387195326000.0,2023-12-21 12:02:06,2.6576921939849854,32.29999923706055,5.38287878036499,52,False
1387195327000.0,2023-12-21 12:02:07,2.692307710647583,35.0,5.682056427001953,52,False
1387195328000.0,2023-12-21 12:02:08,2.7250001430511475,36.5,5.874472141265869,52,False
1387195329000.0,2023-12-21 12:02:09,2.761538505554199,38.5,6.107813358306885,52,False
1387195330000.0,2023-12-21 12:02:10,2.769231081008911,39.099998474121094,6.191618919372559,52,False
1387195331000.0,2023-12-21 12:02:11,2.8307695388793945,42.29999923706055,6.581295967102051,52,False
1387195332000.0,2023-12-21 12:02:12,2.876923084259033,43.70000076293945,6.764727592468262,52,False
1387195333000.0,2023-12-21 12:02:13,2.951923131942749,47.79999923706055,7.272590637207031,52,False
1387195334000.0,2023-12-21 12:02:14,2.988461494445801,48.599998474121094,7.381708145141602,52,False
1387195335000.0,2023-12-21 12:02:15,2.971153497695923,49.79999923706055,7.518196105957031,52,False
1387195336000.0,2023-12-21 12:02:16,2.971153736114502,50.099998474121094,7.551985740661621,52,False
1387195337000.0,2023-12-21 12:02:17,2.928846597671509,48.29999923706055,7.321162700653076,52,False
1387195338000.0,2023-12-21 12:02:18,2.909615993499756,47.20000076293945,7.179149150848389,52,False
1387195339000.0,2023-12-21 12:02:19,2.9576923847198486,48.5,7.342264175415039,52,False
1387195340000.0,2023-12-21 12:02:20,2.9365386962890625,47.5,7.217859745025635,52,False
1387195341000.0,2023-12-21 12:02:21,2.894230842590332,45.79999923706055,7.000233173370361,52,False
1387195342000.0,2023-12-21 12:02:22,2.884615659713745,44.70000076293945,6.8686299324035645,52,False
1387195343000.0,2023-12-21 12:02:23,2.8576924800872803,44.20000076293945,6.802205562591553,52,False
1387195344000.0,2023-12-21 12:02:24,2.8673079013824463,45.0,6.8991498947143555,52,False
1387195345000.0,2023-12-21 12:02:25,2.90384578704834,47.099998474121094,7.153240203857422,52,False
1387195346000.0,2023-12-21 12:02:26,2.9153847694396973,47.900001525878906,7.253620624542236,52,False
1387195347000.0,2023-12-21 12:02:27,2.873076915740967,46.900001525878906,7.115854263305664,52,False
1387195348000.0,2023-12-21 12:02:28,2.876923084259033,47.099998474121094,7.134881496429443,52,False
1387195349000.0,2023-12-21 12:02:29,2.826923131942749,45.29999923706055,6.9001665115356445,52,False
1387195350000.0,2023-12-21 12:02:30,2.8307695388793945,44.900001525878906,6.855935096740723,52,False
1387195351000.0,2023-12-21 12:02:31,2.7653844356536865,43.0,6.59714412689209,52,False
1387195352000.0,2023-12-21 12:02:32,2.7173075675964355,41.29999923706055,6.372612476348877,52,False
1387195353000.0,2023-12-21 12:02:33,2.6884615421295166,39.79999923706055,6.172238826751709,52,False
1387195354000.0,2023-12-21 12:02:34,2.7705883979797363,41.099998474121094,6.394558906555176,51,False
1387195355000.0,2023-12-21 12:02:35,2.8235294818878174,44.099998474121094,6.7779340744018555,51,False
1387195356000.0,2023-12-21 12:02:36,2.8470587730407715,46.599998474121094,7.085029602050781,51,False
1387195357000.0,2023-12-21 12:02:37,2.9137253761291504,49.099998474121094,7.408420562744141,51,False
1387195358000.0,2023-12-21 12:02:38,2.954902172088623,50.400001525878906,7.582913875579834,51,False
1387195359000.0,2023-12-21 12:02:39,2.9960784912109375,52.900001525878906,7.905024528503418,51,False
1387195360000.0,2023-12-21 12:02:40,3.015686273574829,52.29999923706055,7.8368659019470215,51,False
1387195361000.0,2023-12-21 12:02:41,2.984313726425171,53.0,7.920932769775391,51,False
1387195362000.0,2023-12-21 12:02:42,3.013725519180298,54.20000076293945,8.08757209777832,51,False
1387195363000.0,2023-12-21 12:02:43,3.023529291152954,55.599998474121094,8.259705543518066,51,False
1387195364000.0,2023-12-21 12:02:44,3.103921413421631,58.400001525878906,8.643381118774414,51,False
1387195365000.0,2023-12-21 12:02:45,3.1137256622314453,59.20000076293945,8.745306968688965,51,False
1387195366000.0,2023-12-21 12:02:46,3.1156861782073975,59.20000076293945,8.747403144836426,51,False
1387195367000.0,2023-12-21 12:02:47,3.103921413421631,58.70000076293945,8.686150550842285,51,False
1387195368000.0,2023-12-21 12:02:48,3.0999999046325684,57.900001525878906,8.582895278930664,51,False
1387195369000.0,2023-12-21 12:02:49,3.021568536758423,54.0,8.071992874145508,51,False
1387195370000.0,2023-12-21 12:02:50,2.9725492000579834,50.599998474121094,7.63459587097168,51,False
1387195371000.0,2023-12-21 12:02:51,2.9000000953674316,47.0,7.172482490539551,51,False
1387195372000.0,2023-12-21 12:02:52,2.0200002193450928,10.100000381469727,2.8920583724975586,50,False
1387195373000.0,2023-12-21 12:02:53,2.798039197921753,41.29999923706055,6.4516754150390625,51,False
1387195374000.0,2023-12-21 12:02:54,2.731372356414795,39.599998474121094,6.228350639343262,51,False
1387195375000.0,2023-12-21 12:02:55,2.7960782051086426,41.900001525878906,6.521728515625,51,False
1387195376000.0,2023-12-21 12:02:56,2.84313702583313,45.599998474121094,6.986008644104004,51,False
1387195377000.0,2023-12-21 12:02:57,2.9509804248809814,51.400001525878906,7.736506938934326,51,False
1387195378000.0,2023-12-21 12:02:58,3.043137311935425,56.900001525878906,8.44699764251709,51,False
1387195379000.0,2023-12-21 12:02:59,3.162745237350464,61.900001525878906,9.109002113342285,51,False
1387195380000.0,2023-12-21 12:03:00,3.1607840061187744,64.69999694824219,9.461479187011719,51,False
1387195381000.0,2023-12-21 12:03:01,3.200000047683716,66.5,9.696796417236328,51,False
1387195382000.0,2023-12-21 12:03:02,3.200000047683716,66.5999984741211,9.704395294189453,51,False
1387195383000.0,2023-12-21 12:03:03,3.2294116020202637,68.80000305175781,9.994263648986816,51,False
1387195384000.0,2023-12-21 12:03:04,3.1588237285614014,68.0,9.854122161865234,51,False
1387195385000.0,2023-12-21 12:03:05,2.992156744003296,67.5,9.684918403625488,51,False
1387195386000.0,2023-12-21 12:03:06,2.888234853744507,68.0999984741211,9.743664741516113,51,False
1387195387000.0,2023-12-21 12:03:07,2.8941173553466797,68.5999984741211,9.807320594787598,51,False
1387195388000.0,2023-12-21 12:03:08,2.8843138217926025,67.5999984741211,9.667015075683594,51,False
1387195389000.0,2023-12-21 12:03:09,2.9450979232788086,68.5999984741211,9.809739112854004,51,False
1387195390000.0,2023-12-21 12:03:10,3.0274507999420166,70.0999984741211,10.036130905151367,51,False
1387195391000.0,2023-12-21 12:03:11,3.0862743854522705,69.5999984741211,10.000724792480469,51,False
1387195392000.0,2023-12-21 12:03:12,3.170588254928589,67.4000015258789,9.798449516296387,51,False
1387195393000.0,2023-12-21 12:03:13,3.2588233947753906,65.80000305175781,9.732723236083984,51,False
1387195394000.0,2023-12-21 12:03:14,3.2862746715545654,61.70000076293945,9.345544815063477,51,False
1387195395000.0,2023-12-21 12:03:15,3.156862735748291,57.79999923706055,8.773645401000977,51,False
1387195396000.0,2023-12-21 12:03:16,4.038461685180664,55.0,11.229784965515137,52,False
1387195397000.0,2023-12-21 12:03:17,3.9673075675964355,52.79999923706055,10.824606895446777,52,False
1387195398000.0,2023-12-21 12:03:18,3.7653849124908447,49.20000076293945,10.082525253295898,52,False
1387195399000.0,2023-12-21 12:03:19,3.5442304611206055,45.900001525878906,9.385309219360352,52,False
1387195400000.0,2023-12-21 12:03:20,3.413461923599243,42.599998474121094,8.75573444366455,52,False
1387195401000.0,2023-12-21 12:03:21,3.315384864807129,38.29999923706055,7.991605758666992,52,False
1387195402000.0,2023-12-21 12:03:22,3.2826924324035645,35.20000076293945,7.52990198135376,52,False
1387195403000.0,2023-12-21 12:03:23,3.257692575454712,32.70000076293945,7.232378959655762,52,False
1387195404000.0,2023-12-21 12:03:24,3.2057688236236572,30.200000762939453,6.921496868133545,52,False
1387195405000.0,2023-12-21 12:03:25,3.1692309379577637,28.899999618530273,6.730384826660156,52,False
1387195406000.0,2023-12-21 12:03:26,3.0999996662139893,28.600000381469727,6.54681396484375,52,False
1387195407000.0,2023-12-21 12:03:27,3.0307693481445312,28.799999237060547,6.429230213165283,52,False
1387195408000.0,2023-12-21 12:03:28,2.8711535930633545,28.100000381469727,6.144463062286377,52,False
1387195409000.0,2023-12-21 12:03:29,2.7730772495269775,28.100000381469727,5.975237846374512,52,False
1387195410000.0,2023-12-21 12:03:30,2.7134616374969482,28.200000762939453,5.92343807220459,52,False
1387195411000.0,2023-12-21 12:03:31,2.1215686798095703,26.799999237060547,4.2638468742370605,51,False
1387195412000.0,2023-12-21 12:03:32,2.0999999046325684,24.700000762939453,4.018072128295898,51,False
1387195413000.0,2023-12-21 12:03:33,1.6380000114440918,5.099999904632568,2.061213254928589,50,False
1387195414000.0,2023-12-21 12:03:34,1.9568626880645752,18.600000381469727,3.284723997116089,51,False
1387195415000.0,2023-12-21 12:03:35,1.8156863451004028,15.399999618530273,2.8887205123901367,51,False
1387195416000.0,2023-12-21 12:03:36,1.7509804964065552,12.899999618530273,2.634127616882324,51,False
1387195417000.0,2023-12-21 12:03:37,1.7450979948043823,10.899999618530273,2.4588377475738525,51,False
1387195418000.0,2023-12-21 12:03:38,1.7176471948623657,10.899999618530273,2.439624071121216,51,False
1387195419000.0,2023-12-21 12:03:39,1.694117546081543,11.300000190734863,2.470532178878784,51,False
1387195420000.0,2023-12-21 12:03:40,1.6607842445373535,9.800000190734863,2.342237949371338,51,False
1387195421000.0,2023-12-21 12:03:41,1.6725491285324097,9.699999809265137,2.3277945518493652,51,False
1387195422000.0,2023-12-21 12:03:42,1.6784313917160034,7.599999904632568,2.2069408893585205,51,False
1387195423000.0,2023-12-21 12:03:43,1.6764707565307617,8.300000190734863,2.250272274017334,51,False
1387195424000.0,2023-12-21 12:03:44,1.6784313917160034,7.699999809265137,2.2177536487579346,51,False
1387195425000.0,2023-12-21 12:03:45,1.6901960372924805,8.100000381469727,2.2502286434173584,51,False
1387195426000.0,2023-12-21 12:03:46,1.6921567916870117,8.699999809265137,2.2846031188964844,51,False
1387195427000.0,2023-12-21 12:03:47,1.5843136310577393,6.5,2.116786241531372,51,False
1387195428000.0,2023-12-21 12:03:48,1.6098039150238037,5.0,2.0299232006073,51,False
1387195429000.0,2023-12-21 12:03:49,1.7529410123825073,5.0,2.193573474884033,51,False
1387195430000.0,2023-12-21 12:03:50,1.8882352113723755,7.199999809265137,2.53288197517395,51,False
1387195431000.0,2023-12-21 12:03:51,1.9352939128875732,8.100000381469727,2.6410412788391113,51,False
1387195432000.0,2023-12-21 12:03:52,1.9764704704284668,7.699999809265137,2.7227437496185303,51,False
1387195433000.0,2023-12-21 12:03:53,1.9647058248519897,10.5,2.762777805328369,51,False
1387195434000.0,2023-12-21 12:03:54,1.9392156600952148,11.699999809265137,2.762174606323242,51,False
1387195435000.0,2023-12-21 12:03:55,1.966666579246521,12.399999618530273,2.8292243480682373,51,False
1387195436000.0,2023-12-21 12:03:56,2.0098037719726562,12.800000190734863,2.8873965740203857,51,False
1387195437000.0,2023-12-21 12:03:57,2.0647058486938477,15.100000381469727,3.1404073238372803,51,False
1387195438000.0,2023-12-21 12:03:58,1.996078372001648,12.899999618530273,2.8828089237213135,51,False
1387195439000.0,2023-12-21 12:03:59,2.021568536758423,13.600000381469727,2.969419479370117,51,False
1387195440000.0,2023-12-21 12:04:00,1.947058916091919,12.800000190734863,2.8135178089141846,51,False
1387195441000.0,2023-12-21 12:04:01,1.974509835243225,13.699999809265137,2.8894331455230713,51,False
1387195442000.0,2023-12-21 12:04:02,1.929411768913269,12.899999618530273,2.7942519187927246,51,False
1387195443000.0,2023-12-21 12:04:03,2.0549018383026123,13.899999618530273,3.020193576812744,51,False
1387195444000.0,2023-12-21 12:04:04,2.074509859085083,14.300000190734863,3.0760300159454346,51,False
1387195445000.0,2023-12-21 12:04:05,2.096078395843506,13.399999618530273,3.070958137512207,51,False
1387195446000.0,2023-12-21 12:04:06,2.0725491046905518,14.5,3.104614019393921,51,False
1387195447000.0,2023-12-21 12:04:07,2.1470587253570557,15.600000381469727,3.2634336948394775,51,False
1387195448000.0,2023-12-21 12:04:08,2.201960802078247,15.800000190734863,3.4153919219970703,51,False
1387195449000.0,2023-12-21 12:04:09,2.268627643585205,19.700000762939453,3.8484272956848145,51,False
1387195450000.0,2023-12-21 12:04:10,1.9959999322891235,10.100000381469727,2.9069573879241943,50,False
1387195451000.0,2023-12-21 12:04:11,2.069999933242798,12.0,3.173673152923584,50,False
1387195452000.0,2023-12-21 12:04:12,1.996000051498413,10.600000381469727,2.962229013442993,50,False
1387195453000.0,2023-12-21 12:04:13,1.995999813079834,10.699999809265137,2.9730119705200195,50,False
1387195454000.0,2023-12-21 12:04:14,2.233333110809326,16.299999237060547,3.672072410583496,51,False
1387195455000.0,2023-12-21 12:04:15,2.06862735748291,13.300000190734863,3.130401372909546,51,False
1387195456000.0,2023-12-21 12:04:16,1.988235354423523,9.399999618530273,2.8380467891693115,51,False
1387195457000.0,2023-12-21 12:04:17,1.780392050743103,5.699999809265137,2.3317081928253174,51,False
1387195458000.0,2023-12-21 12:04:18,1.7450979948043823,5.800000190734863,2.2881619930267334,51,False
1387195459000.0,2023-12-21 12:04:19,1.701960802078247,5.800000190734863,2.180753707885742,51,False
1387195460000.0,2023-12-21 12:04:20,1.7098040580749512,5.900000095367432,2.2458677291870117,51,False
1387195461000.0,2023-12-21 12:04:21,1.8215688467025757,7.699999809265137,2.4207842350006104,51,False
1387195462000.0,2023-12-21 12:04:22,1.80980384349823,8.300000190734863,2.4692223072052,51,False
1387195463000.0,2023-12-21 12:04:23,1.850980520248413,9.699999809265137,2.632824420928955,51,False
1387195464000.0,2023-12-21 12:04:24,1.827451229095459,12.100000381469727,2.733811616897583,51,False
1387195465000.0,2023-12-21 12:04:25,1.835294246673584,13.800000190734863,2.8769538402557373,51,False
1387195466000.0,2023-12-21 12:04:26,1.8666667938232422,15.0,2.9831554889678955,51,False
1387195467000.0,2023-12-21 12:04:27,1.7823526859283447,14.399999618530273,2.8869211673736572,51,False
1387195468000.0,2023-12-21 12:04:28,1.77647066116333,14.300000190734863,2.8780441284179688,51,False
1387195469000.0,2023-12-21 12:04:29,1.8392157554626465,15.0,2.9619812965393066,51,False
1387195470000.0,2023-12-21 12:04:30,1.7509804964065552,13.100000381469727,2.782684564590454,51,False
1387195471000.0,2023-12-21 12:04:31,1.7549020051956177,9.699999809265137,2.533268928527832,51,False
1387195472000.0,2023-12-21 12:04:32,1.7019606828689575,8.100000381469727,2.433910846710205,51,False
1387195473000.0,2023-12-21 12:04:33,1.750980257987976,7.400000095367432,2.4373321533203125,51,False
1387195474000.0,2023-12-21 12:04:34,1.7627451419830322,7.300000190734863,2.4475278854370117,51,False
1387195475000.0,2023-12-21 12:04:35,1.8509804010391235,7.699999809265137,2.566220998764038,51,False
1387195476000.0,2023-12-21 12:04:36,2.058823585510254,10.100000381469727,3.1197664737701416,51,False
1387195477000.0,2023-12-21 12:04:37,2.247058868408203,13.5,3.6293466091156006,51,False
1387195478000.0,2023-12-21 12:04:38,2.417647123336792,15.800000190734863,4.077749252319336,51,False
1387195479000.0,2023-12-21 12:04:39,2.507843255996704,17.200000762939453,4.3169755935668945,51,False
1387195480000.0,2023-12-21 12:04:40,2.5549020767211914,17.700000762939453,4.413059711456299,51,False
1387195481000.0,2023-12-21 12:04:41,2.676470994949341,20.700000762939453,4.943504810333252,51,False
