gps_millis,timestamp,position_velocity,clock_drift_rate,position_jump_alert,clock_jump_alert,spoofing_alert
1387201009000.0,1387201009000.0,0.0,91.4296875,False,False,False
1387201010000.0,1387201010000.0,0.0,91.4375,False,False,False
1387201011000.0,1387201011000.0,0.0,91.1328125,False,False,False
1387201012000.0,1387201012000.0,0.0,91.4375,False,False,False
1387201013000.0,1387201013000.0,0.0,91.4375,False,False,False
1387201014000.0,1387201014000.0,0.0,91.140625,False,False,False
1387201015000.0,1387201015000.0,0.0,91.4375,False,False,False
1387201016000.0,1387201016000.0,0.0,91.4375,False,False,False
1387201017000.0,1387201017000.0,0.0,91.1328125,False,False,False
1387201018000.0,1387201018000.0,0.0,91.4375,False,False,False
1387201019000.0,1387201019000.0,0.0,91.1328125,False,False,False
1387201020000.0,1387201020000.0,0.0,91.4453125,False,False,False
1387201021000.0,1387201021000.0,0.125,91.4296875,False,False,False
1387201022000.0,1387201022000.0,0.0,91.140625,False,False,False
1387201023000.0,1387201023000.0,0.0,91.4375,False,False,False
1387201024000.0,1387201024000.0,0.125,91.4296875,False,False,False
1387201025000.0,1387201025000.0,0.0,91.4375,False,False,False
1387201026000.0,1387201026000.0,0.0,91.140625,False,False,False
1387201027000.0,1387201027000.0,0.0,91.4375,False,False,False
1387201028000.0,1387201028000.0,0.0,91.4375,False,False,False
1387201029000.0,1387201029000.0,0.0,91.4375,False,False,False
1387201030000.0,1387201030000.0,0.0,91.1328125,False,False,False
1387201031000.0,1387201031000.0,0.125,91.4453125,False,False,False
1387201032000.0,1387201032000.0,0.0,91.1328125,False,False,False
1387201033000.0,1387201033000.0,0.0,91.4375,False,False,False
1387201034000.0,1387201034000.0,0.0,91.4296875,False,False,False
1387201035000.0,1387201035000.0,0.0,91.140625,False,False,False
1387201036000.0,1387201036000.0,0.125,91.4296875,False,False,False
1387201037000.0,1387201037000.0,0.125,91.1484375,False,False,False
1387201038000.0,1387201038000.0,0.125,91.4375,False,False,False
1387201039000.0,1387201039000.0,0.0,91.4296875,False,False,False
1387201040000.0,1387201040000.0,0.125,91.140625,False,False,False
1387201041000.0,1387201041000.0,0.0,91.4296875,False,False,False
1387201042000.0,1387201042000.0,0.0,91.140625,False,False,False
1387201043000.0,1387201043000.0,0.125,91.4375,False,False,False
1387201044000.0,1387201044000.0,0.125,91.140625,False,False,False
1387201045000.0,1387201045000.0,0.125,91.4375,False,False,False
1387201046000.0,1387201046000.0,0.125,91.1328125,False,False,False
1387201047000.0,1387201047000.0,0.0,91.4375,False,False,False
1387201048000.0,1387201048000.0,0.0,91.1328125,False,False,False
1387201049000.0,1387201049000.0,0.0,91.4453125,False,False,False
1387201050000.0,1387201050000.0,0.0,91.1328125,False,False,False
1387201051000.0,1387201051000.0,0.0,91.4375,False,False,False
1387201052000.0,1387201052000.0,0.0,91.4296875,False,False,False
1387201053000.0,1387201053000.0,0.0,91.140625,False,False,False
1387201054000.0,1387201054000.0,0.0,91.4375,False,False,False
1387201055000.0,1387201055000.0,1.0,91.140625,False,False,False
1387201056000.0,1387201056000.0,0.0,91.4375,False,False,False
1387201057000.0,1387201057000.0,0.0,91.1328125,False,False,False
1387201058000.0,1387201058000.0,0.0,91.4375,False,False,False
1387201059000.0,1387201059000.0,0.0,91.1328125,False,False,False
1387201060000.0,1387201060000.0,0.0,91.4375,False,False,False
1387201061000.0,1387201061000.0,0.279508501291275,91.140625,False,False,False
1387201062000.0,1387201062000.0,0.0,91.4375,False,False,False
1387201063000.0,1387201063000.0,0.0,91.1328125,False,False,False
1387201064000.0,1387201064000.0,0.0,91.4375,False,False,False
1387201065000.0,1387201065000.0,0.0,91.1328125,False,False,False
1387201066000.0,1387201066000.0,0.0,91.4375,False,False,False
1387201067000.0,1387201067000.0,0.0,91.140625,False,False,False
1387201068000.0,1387201068000.0,0.0,91.4375,False,False,False
1387201069000.0,1387201069000.0,0.0,91.4375,False,False,False
1387201070000.0,1387201070000.0,0.0,91.1328125,False,False,False
1387201071000.0,1387201071000.0,0.0,91.4375,False,False,False
1387201072000.0,1387201072000.0,0.0,91.1328125,False,False,False
1387201073000.0,1387201073000.0,0.0,91.1484375,False,False,False
1387201074000.0,1387201074000.0,0.0,91.4296875,False,False,False
1387201075000.0,1387201075000.0,0.55901700258255,90.8359375,False,False,False
1387201076000.0,1387201076000.0,0.45069390535354614,90.8359375,False,False,False
1387201077000.0,1387201077000.0,0.125,90.8359375,False,False,False
1387201078000.0,1387201078000.0,0.7071067690849304,91.140625,False,False,False
1387201079000.0,1387201079000.0,0.0,90.84375,False,False,False
1387201080000.0,1387201080000.0,0.0,91.4296875,False,False,False
1387201081000.0,1387201081000.0,0.0,91.140625,False,False,False
1387201082000.0,1387201082000.0,0.0,91.4375,False,False,False
1387201083000.0,1387201083000.0,0.0,91.4296875,False,False,False
1387201084000.0,1387201084000.0,0.0,91.140625,False,False,False
1387201085000.0,1387201085000.0,0.125,91.4375,False,False,False
1387201086000.0,1387201086000.0,0.0,91.4375,False,False,False
1387201087000.0,1387201087000.0,0.0,91.1328125,False,False,False
1387201088000.0,1387201088000.0,0.0,91.4375,False,False,False
1387201089000.0,1387201089000.0,0.0,91.1328125,False,False,False
1387201090000.0,1387201090000.0,0.0,91.4375,False,False,False
1387201091000.0,1387201091000.0,0.0,91.4453125,False,False,False
1387201092000.0,1387201092000.0,0.0,91.1328125,False,False,False
1387201093000.0,1387201093000.0,0.0,91.4375,False,False,False
1387201094000.0,1387201094000.0,0.0,91.1328125,False,False,False
1387201095000.0,1387201095000.0,1.0,91.4375,False,False,False
1387201096000.0,1387201096000.0,0.0,91.4453125,False,False,False
1387201097000.0,1387201097000.0,0.0,91.1328125,False,False,False
1387201098000.0,1387201098000.0,0.0,91.4375,False,False,False
1387201099000.0,1387201099000.0,0.0,91.4375,False,False,False
1387201100000.0,1387201100000.0,0.0,91.1328125,False,False,False
1387201101000.0,1387201101000.0,0.0,91.4375,False,False,False
1387201102000.0,1387201102000.0,0.0,91.140625,False,False,False
1387201103000.0,1387201103000.0,0.0,91.1328125,False,False,False
1387201104000.0,1387201104000.0,0.0,91.4375,False,False,False
1387201105000.0,1387201105000.0,0.125,91.1328125,False,False,False
1387201106000.0,1387201106000.0,0.0,91.4375,False,False,False
1387201107000.0,1387201107000.0,0.0,91.140625,False,False,False
1387201108000.0,1387201108000.0,0.0,91.4375,False,False,False
1387201109000.0,1387201109000.0,0.0,91.140625,False,False,False
1387201110000.0,1387201110000.0,0.0,91.4296875,False,False,False
1387201111000.0,1387201111000.0,0.125,91.140625,False,False,False
1387201112000.0,1387201112000.0,0.0,91.1328125,False,False,False
1387201113000.0,1387201113000.0,0.0,91.4375,False,False,False
1387201114000.0,1387201114000.0,0.0,91.140625,False,False,False
1387201115000.0,1387201115000.0,0.0,91.4375,False,False,False
1387201116000.0,1387201116000.0,0.125,91.1328125,False,False,False
1387201117000.0,1387201117000.0,0.0,91.4375,False,False,False
1387201118000.0,1387201118000.0,0.0,91.1328125,False,False,False
1387201119000.0,1387201119000.0,0.0,91.4375,False,False,False
1387201120000.0,1387201120000.0,0.0,91.140625,False,False,False
1387201121000.0,1387201121000.0,0.125,91.4375,False,False,False
1387201122000.0,1387201122000.0,0.125,91.1328125,False,False,False
1387201123000.0,1387201123000.0,0.0,91.4375,False,False,False
1387201124000.0,1387201124000.0,0.0,91.140625,False,False,False
1387201125000.0,1387201125000.0,0.0,91.4296875,False,False,False
1387201126000.0,1387201126000.0,0.0,91.1484375,False,False,False
1387201127000.0,1387201127000.0,0.0,91.4296875,False,False,False
1387201128000.0,1387201128000.0,0.0,91.4375,False,False,False
1387201129000.0,1387201129000.0,0.0,91.1328125,False,False,False
1387201130000.0,1387201130000.0,0.0,91.4375,False,False,False
1387201131000.0,1387201131000.0,0.0,91.1484375,False,False,False
1387201132000.0,1387201132000.0,0.0,91.4296875,False,False,False
1387201133000.0,1387201133000.0,1.0,91.140625,False,False,False
1387201134000.0,1387201134000.0,0.0,91.4296875,False,False,False
1387201135000.0,1387201135000.0,0.0,91.4375,False,False,False
1387201136000.0,1387201136000.0,0.0,91.1328125,False,False,False
1387201137000.0,1387201137000.0,0.5,91.4375,False,False,False
1387201138000.0,1387201138000.0,0.0,91.140625,False,False,False
1387201139000.0,1387201139000.0,0.125,91.4375,False,False,False
1387201140000.0,1387201140000.0,0.0,91.4375,False,False,False
1387201141000.0,1387201141000.0,0.0,91.1328125,False,False,False
1387201142000.0,1387201142000.0,0.0,91.4375,False,False,False
1387201143000.0,1387201143000.0,0.0,91.1328125,False,False,False
1387201144000.0,1387201144000.0,0.0,91.4453125,False,False,False
1387201145000.0,1387201145000.0,0.0,91.4375,False,False,False
1387201146000.0,1387201146000.0,0.0,91.1328125,False,False,False
1387201147000.0,1387201147000.0,0.0,91.4375,False,False,False
1387201148000.0,1387201148000.0,0.0,91.1328125,False,False,False
1387201149000.0,1387201149000.0,0.0,91.4453125,False,False,False
1387201150000.0,1387201150000.0,0.0,91.4375,False,False,False
1387201151000.0,1387201151000.0,0.0,91.1328125,False,False,False
1387201152000.0,1387201152000.0,0.0,91.4375,False,False,False
1387201153000.0,1387201153000.0,0.0,91.1328125,False,False,False
1387201154000.0,1387201154000.0,0.0,91.4375,False,False,False
1387201155000.0,1387201155000.0,0.0,91.140625,False,False,False
1387201156000.0,1387201156000.0,0.0,91.4375,False,False,False
1387201157000.0,1387201157000.0,0.0,91.4375,False,False,False
1387201158000.0,1387201158000.0,0.125,91.1328125,False,False,False
1387201159000.0,1387201159000.0,0.0,91.4375,False,False,False
1387201160000.0,1387201160000.0,0.0,91.1328125,False,False,False
1387201161000.0,1387201161000.0,0.0,91.4453125,False,False,False
1387201162000.0,1387201162000.0,0.0,91.1328125,False,False,False
1387201163000.0,1387201163000.0,0.0,91.4375,False,False,False
1387201164000.0,1387201164000.0,0.0,91.1328125,False,False,False
1387201165000.0,1387201165000.0,0.0,91.4375,False,False,False
1387201166000.0,1387201166000.0,0.0,91.1328125,False,False,False
1387201167000.0,1387201167000.0,0.0,91.4453125,False,False,False
1387201168000.0,1387201168000.0,0.0,91.1328125,False,False,False
1387201169000.0,1387201169000.0,0.125,91.140625,False,False,False
1387201170000.0,1387201170000.0,0.0,91.4296875,False,False,False
1387201171000.0,1387201171000.0,0.125,91.140625,False,False,False
1387201172000.0,1387201172000.0,0.125,91.4453125,False,False,False
1387201173000.0,1387201173000.0,0.0,91.1328125,False,False,False
1387201174000.0,1387201174000.0,0.0,91.1328125,False,False,False
1387201175000.0,1387201175000.0,0.0,91.4375,False,False,False
1387201176000.0,1387201176000.0,0.0,91.1328125,False,False,False
1387201177000.0,1387201177000.0,0.0,91.4375,False,False,False
1387201178000.0,1387201178000.0,0.0,91.1328125,False,False,False
1387201179000.0,1387201179000.0,0.0,91.4453125,False,False,False
1387201180000.0,1387201180000.0,0.0,91.140625,False,False,False
1387201181000.0,1387201181000.0,0.0,91.1328125,False,False,False
1387201182000.0,1387201182000.0,0.0,91.4375,False,False,False
1387201183000.0,1387201183000.0,0.0,91.1328125,False,False,False
1387201184000.0,1387201184000.0,0.0,91.4453125,False,False,False
1387201185000.0,1387201185000.0,0.0,91.1328125,False,False,False
1387201186000.0,1387201186000.0,0.0,91.4375,False,False,False
1387201187000.0,1387201187000.0,0.0,91.1328125,False,False,False
1387201188000.0,1387201188000.0,0.0,91.4375,False,False,False
1387201189000.0,1387201189000.0,0.0,91.1328125,False,False,False
1387201190000.0,1387201190000.0,0.125,91.4453125,False,False,False
1387201191000.0,1387201191000.0,0.0,91.4375,False,False,False
1387201192000.0,1387201192000.0,0.0,91.1328125,False,False,False
1387201193000.0,1387201193000.0,0.0,91.1328125,False,False,False
1387201194000.0,1387201194000.0,0.0,91.4375,False,False,False
1387201195000.0,1387201195000.0,0.0,91.1328125,False,False,False
1387201196000.0,1387201196000.0,0.0,91.4453125,False,False,False
1387201197000.0,1387201197000.0,0.125,91.140625,False,False,False
1387201198000.0,1387201198000.0,0.0,91.4296875,False,False,False
1387201199000.0,1387201199000.0,0.0,91.140625,False,False,False
1387201200000.0,1387201200000.0,0.0,91.4296875,False,False,False
1387201201000.0,1387201201000.0,0.0,91.140625,False,False,False
1387201202000.0,1387201202000.0,0.0,91.4375,False,False,False
1387201203000.0,1387201203000.0,0.0,91.140625,False,False,False
1387201204000.0,1387201204000.0,0.0,91.4296875,False,False,False
1387201205000.0,1387201205000.0,0.0,91.140625,False,False,False
1387201206000.0,1387201206000.0,0.0,91.4375,False,False,False
1387201207000.0,1387201207000.0,0.0,91.1328125,False,False,False
1387201208000.0,1387201208000.0,0.125,91.4453125,False,False,False
1387201209000.0,1387201209000.0,0.125,91.1328125,False,False,False
1387201210000.0,1387201210000.0,0.125,91.1328125,False,False,False
1387201211000.0,1387201211000.0,0.0,91.4375,False,False,False
1387201212000.0,1387201212000.0,0.0,91.1328125,False,False,False
1387201213000.0,1387201213000.0,0.0,91.4375,False,False,False
1387201214000.0,1387201214000.0,0.0,91.1484375,False,False,False
1387201215000.0,1387201215000.0,0.0,91.4296875,False,False,False
1387201216000.0,1387201216000.0,0.0,91.140625,False,False,False
1387201217000.0,1387201217000.0,0.0,91.4296875,False,False,False
1387201218000.0,1387201218000.0,0.0,91.140625,False,False,False
1387201219000.0,1387201219000.0,0.0,91.4296875,False,False,False
1387201220000.0,1387201220000.0,0.0,91.1484375,False,False,False
1387201221000.0,1387201221000.0,0.0,91.4296875,False,False,False
1387201222000.0,1387201222000.0,0.0,91.140625,False,False,False
1387201223000.0,1387201223000.0,0.0,91.4375,False,False,False
1387201224000.0,1387201224000.0,0.0,91.1328125,False,False,False
1387201225000.0,1387201225000.0,0.0,91.4453125,False,False,False
1387201226000.0,1387201226000.0,0.0,91.1328125,False,False,False
1387201227000.0,1387201227000.0,0.0,91.4375,False,False,False
1387201228000.0,1387201228000.0,0.25,91.1328125,False,False,False
1387201229000.0,1387201229000.0,0.0,91.4375,False,False,False
1387201230000.0,1387201230000.0,0.0,91.1328125,False,False,False
1387201231000.0,1387201231000.0,0.0,91.4375,False,False,False
1387201232000.0,1387201232000.0,0.0,91.140625,False,False,False
1387201233000.0,1387201233000.0,0.0,91.4375,False,False,False
1387201234000.0,1387201234000.0,0.0,91.1328125,False,False,False
1387201235000.0,1387201235000.0,0.125,91.4375,False,False,False
1387201236000.0,1387201236000.0,0.0,91.4375,False,False,False
1387201237000.0,1387201237000.0,0.0,91.1328125,False,False,False
1387201238000.0,1387201238000.0,0.0,91.4453125,False,False,False
1387201239000.0,1387201239000.0,0.0,91.1328125,False,False,False
1387201240000.0,1387201240000.0,0.0,91.4375,False,False,False
1387201241000.0,1387201241000.0,0.0,91.1328125,False,False,False
1387201242000.0,1387201242000.0,0.0,91.4375,False,False,False
1387201243000.0,1387201243000.0,0.55901700258255,91.1328125,False,False,False
1387201244000.0,1387201244000.0,0.0,91.4453125,False,False,False
1387201245000.0,1387201245000.0,0.0,91.4375,False,False,False
1387201246000.0,1387201246000.0,0.125,91.1328125,False,False,False
1387201247000.0,1387201247000.0,0.125,91.4375,False,False,False
1387201248000.0,1387201248000.0,0.125,91.1328125,False,False,False
1387201249000.0,1387201249000.0,0.0,91.4453125,False,False,False
1387201250000.0,1387201250000.0,0.0,91.1328125,False,False,False
1387201251000.0,1387201251000.0,0.0,91.4375,False,False,False
1387201252000.0,1387201252000.0,0.0,91.1328125,False,False,False
1387201253000.0,1387201253000.0,0.0,91.4375,False,False,False
1387201254000.0,1387201254000.0,0.0,91.1328125,False,False,False
1387201255000.0,1387201255000.0,0.0,91.4453125,False,False,False
1387201256000.0,1387201256000.0,0.125,91.140625,False,False,False
1387201257000.0,1387201257000.0,0.125,91.4296875,False,False,False
1387201258000.0,1387201258000.0,0.0,91.140625,False,False,False
1387201259000.0,1387201259000.0,0.0,91.4296875,False,False,False
1387201260000.0,1387201260000.0,0.0,91.140625,False,False,False
1387201261000.0,1387201261000.0,0.0,91.4375,False,False,False
1387201262000.0,1387201262000.0,0.0,91.140625,False,False,False
1387201263000.0,1387201263000.0,0.0,91.4375,False,False,False
1387201264000.0,1387201264000.0,0.125,91.1328125,False,False,False
1387201265000.0,1387201265000.0,0.0,91.1328125,False,False,False
1387201266000.0,1387201266000.0,0.0,91.4375,False,False,False
1387201267000.0,1387201267000.0,0.0,91.140625,False,False,False
1387201268000.0,1387201268000.0,0.55901700258255,91.4375,False,False,False
1387201269000.0,1387201269000.0,0.0,91.1328125,False,False,False
1387201270000.0,1387201270000.0,0.0,91.140625,False,False,False
1387201271000.0,1387201271000.0,0.0,91.4296875,False,False,False
1387201272000.0,1387201272000.0,0.0,91.140625,False,False,False
1387201273000.0,1387201273000.0,0.0,91.140625,False,False,False
1387201274000.0,1387201274000.0,0.0,91.4375,False,False,False
1387201275000.0,1387201275000.0,0.0,91.1328125,False,False,False
1387201276000.0,1387201276000.0,0.125,91.4375,False,False,False
1387201277000.0,1387201277000.0,0.0,91.1328125,False,False,False
1387201278000.0,1387201278000.0,0.0,91.140625,False,False,False
1387201279000.0,1387201279000.0,0.0,91.4375,False,False,False
1387201280000.0,1387201280000.0,0.0,91.140625,False,False,False
1387201281000.0,1387201281000.0,0.0,91.4375,False,False,False
1387201282000.0,1387201282000.0,0.0,91.1328125,False,False,False
1387201283000.0,1387201283000.0,0.0,91.1328125,False,False,False
1387201284000.0,1387201284000.0,0.125,91.1484375,False,False,False
1387201285000.0,1387201285000.0,0.0,91.4296875,False,False,False
1387201286000.0,1387201286000.0,0.0,91.140625,False,False,False
1387201287000.0,1387201287000.0,0.0,91.1328125,False,False,False
1387201288000.0,1387201288000.0,0.125,91.4375,False,False,False
1387201289000.0,1387201289000.0,0.0,91.1328125,False,False,False
1387201290000.0,1387201290000.0,0.0,91.1328125,False,False,False
1387201291000.0,1387201291000.0,0.125,91.4453125,False,False,False
1387201292000.0,1387201292000.0,0.0,91.140625,False,False,False
1387201293000.0,1387201293000.0,0.0,91.1328125,False,False,False
1387201294000.0,1387201294000.0,0.0,91.1328125,False,False,False
1387201295000.0,1387201295000.0,0.0,91.4375,False,False,False
1387201296000.0,1387201296000.0,0.0,91.1328125,False,False,False
1387201297000.0,1387201297000.0,0.125,91.1484375,False,False,False
1387201298000.0,1387201298000.0,0.0,91.1328125,False,False,False
1387201299000.0,1387201299000.0,0.0,91.4375,False,False,False
1387201300000.0,1387201300000.0,0.0,91.1328125,False,False,False
1387201301000.0,1387201301000.0,0.0,91.140625,False,False,False
1387201302000.0,1387201302000.0,0.0,91.1328125,False,False,False
1387201303000.0,1387201303000.0,0.0,91.4453125,False,False,False
1387201304000.0,1387201304000.0,0.5,91.1328125,False,False,False
1387201305000.0,1387201305000.0,0.0,91.1328125,False,False,False
1387201306000.0,1387201306000.0,0.0,91.4375,False,False,False
1387201307000.0,1387201307000.0,0.0,91.1328125,False,False,False
1387201308000.0,1387201308000.0,0.0,91.1484375,False,False,False
1387201309000.0,1387201309000.0,0.0,91.1328125,False,False,False
1387201310000.0,1387201310000.0,0.0,91.4375,False,False,False
1387201311000.0,1387201311000.0,0.0,91.1328125,False,False,False
1387201312000.0,1387201312000.0,0.0,91.140625,False,False,False
1387201313000.0,1387201313000.0,0.0,91.1328125,False,False,False
1387201314000.0,1387201314000.0,0.0,91.1328125,False,False,False
1387201315000.0,1387201315000.0,0.0,91.1484375,False,False,False
1387201316000.0,1387201316000.0,0.0,91.4296875,False,False,False
1387201317000.0,1387201317000.0,0.125,91.140625,False,False,False
1387201318000.0,1387201318000.0,0.0,91.1328125,False,False,False
1387201319000.0,1387201319000.0,0.125,91.1328125,False,False,False
1387201320000.0,1387201320000.0,0.125,91.140625,False,False,False
1387201321000.0,1387201321000.0,0.125,90.84375,False,False,False
1387201322000.0,1387201322000.0,0.7180703282356262,90.53125,False,False,False
1387201323000.0,1387201323000.0,0.0,90.8359375,False,False,False
1387201324000.0,1387201324000.0,0.55901700258255,90.8359375,False,False,False
1387201325000.0,1387201325000.0,0.125,90.84375,False,False,False
1387201326000.0,1387201326000.0,0.0,91.140625,False,False,False
1387201327000.0,1387201327000.0,0.25,91.125,False,False,False
1387201328000.0,1387201328000.0,1.007782220840454,90.84375,False,False,False
1387201329000.0,1387201329000.0,0.125,91.140625,False,False,False
1387201330000.0,1387201330000.0,0.0,90.84375,False,False,False
1387201331000.0,1387201331000.0,0.55901700258255,90.828125,False,False,False
1387201332000.0,1387201332000.0,0.125,91.140625,False,False,False
1387201333000.0,1387201333000.0,0.0,91.125,False,False,False
1387201334000.0,1387201334000.0,0.125,91.140625,False,False,False
1387201335000.0,1387201335000.0,0.0,91.4375,False,False,False
1387201336000.0,1387201336000.0,0.0,91.140625,False,False,False
1387201337000.0,1387201337000.0,0.0,91.4375,False,False,False
1387201338000.0,1387201338000.0,0.0,91.140625,False,False,False
1387201339000.0,1387201339000.0,0.25,91.421875,False,False,False
1387201340000.0,1387201340000.0,0.125,91.140625,False,False,False
1387201341000.0,1387201341000.0,0.0,91.4375,False,False,False
1387201342000.0,1387201342000.0,0.5,91.140625,False,False,False
1387201343000.0,1387201343000.0,0.0,91.4375,False,False,False
1387201344000.0,1387201344000.0,0.0,91.140625,False,False,False
1387201345000.0,1387201345000.0,0.279508501291275,91.4375,False,False,False
1387201346000.0,1387201346000.0,0.0,91.125,False,False,False
1387201347000.0,1387201347000.0,0.0,91.4375,False,False,False
1387201348000.0,1387201348000.0,0.0,91.140625,False,False,False
1387201349000.0,1387201349000.0,0.125,91.4375,False,False,False
1387201350000.0,1387201350000.0,0.0,91.140625,False,False,False
1387201351000.0,1387201351000.0,0.0,91.4375,False,False,False
1387201352000.0,1387201352000.0,0.25,91.125,False,False,False
1387201353000.0,1387201353000.0,0.0,91.4375,False,False,False
1387201354000.0,1387201354000.0,0.0,91.140625,False,False,False
1387201355000.0,1387201355000.0,0.0,91.4375,False,False,False
1387201356000.0,1387201356000.0,0.0,91.140625,False,False,False
1387201357000.0,1387201357000.0,1.125,91.4375,False,False,False
1387201358000.0,1387201358000.0,0.0,91.140625,False,False,False
1387201359000.0,1387201359000.0,0.0,91.421875,False,False,False
1387201360000.0,1387201360000.0,0.125,91.15625,False,False,False
1387201361000.0,1387201361000.0,0.0,91.125,False,False,False
1387201362000.0,1387201362000.0,0.0,91.4375,False,False,False
1387201363000.0,1387201363000.0,0.0,91.140625,False,False,False
1387201364000.0,1387201364000.0,0.25,91.4375,False,False,False
1387201365000.0,1387201365000.0,0.125,91.125,False,False,False
1387201366000.0,1387201366000.0,0.0,91.15625,False,False,False
1387201367000.0,1387201367000.0,0.0,91.421875,False,False,False
1387201368000.0,1387201368000.0,0.0,91.140625,False,False,False
1387201369000.0,1387201369000.0,0.0,91.140625,False,False,False
1387201370000.0,1387201370000.0,0.0,91.4375,False,False,False
1387201371000.0,1387201371000.0,0.25,91.125,False,False,False
1387201372000.0,1387201372000.0,0.0,91.453125,False,False,False
1387201373000.0,1387201373000.0,0.5,91.125,False,False,False
1387201374000.0,1387201374000.0,0.125,91.140625,False,False,False
1387201375000.0,1387201375000.0,0.0,91.4375,False,False,False
1387201376000.0,1387201376000.0,0.5,91.140625,False,False,False
1387201377000.0,1387201377000.0,0.0,91.125,False,False,False
1387201378000.0,1387201378000.0,0.0,91.140625,False,False,False
1387201379000.0,1387201379000.0,0.0,91.4375,False,False,False
1387201380000.0,1387201380000.0,0.0,91.140625,False,False,False
1387201381000.0,1387201381000.0,0.0,91.140625,False,False,False
1387201382000.0,1387201382000.0,0.0,91.125,False,False,False
1387201383000.0,1387201383000.0,0.0,91.4375,False,False,False
1387201384000.0,1387201384000.0,0.279508501291275,91.140625,False,False,False
1387201385000.0,1387201385000.0,0.0,91.140625,False,False,False
1387201386000.0,1387201386000.0,0.0,91.140625,False,False,False
1387201387000.0,1387201387000.0,0.0,91.4375,False,False,False
1387201388000.0,1387201388000.0,0.0,91.125,False,False,False
1387201389000.0,1387201389000.0,0.0,91.140625,False,False,False
1387201390000.0,1387201390000.0,0.0,91.4375,False,False,False
1387201391000.0,1387201391000.0,0.25,91.140625,False,False,False
1387201392000.0,1387201392000.0,0.0,91.140625,False,False,False
1387201393000.0,1387201393000.0,0.5,91.4375,False,False,False
1387201394000.0,1387201394000.0,0.0,91.125,False,False,False
1387201395000.0,1387201395000.0,0.0,91.140625,False,False,False
1387201396000.0,1387201396000.0,0.0,91.140625,False,False,False
1387201397000.0,1387201397000.0,0.0,91.140625,False,False,False
1387201398000.0,1387201398000.0,0.0,91.125,False,False,False
1387201399000.0,1387201399000.0,0.25,91.4375,False,False,False
1387201400000.0,1387201400000.0,0.0,91.140625,False,False,False
1387201401000.0,1387201401000.0,0.0,91.140625,False,False,False
1387201402000.0,1387201402000.0,0.125,91.140625,False,False,False
1387201403000.0,1387201403000.0,0.0,91.4375,False,False,False
1387201404000.0,1387201404000.0,0.0,91.125,False,False,False
1387201405000.0,1387201405000.0,0.5153881907463074,91.140625,False,False,False
1387201406000.0,1387201406000.0,1.0,91.4375,False,False,False
1387201407000.0,1387201407000.0,0.0,91.140625,False,False,False
1387201408000.0,1387201408000.0,0.0,91.140625,False,False,False
1387201409000.0,1387201409000.0,0.0,91.4375,False,False,False
1387201410000.0,1387201410000.0,0.0,91.125,False,False,False
1387201411000.0,1387201411000.0,0.0,91.140625,False,False,False
1387201412000.0,1387201412000.0,0.25,91.4375,False,False,False
1387201413000.0,1387201413000.0,0.0,91.140625,False,False,False
1387201414000.0,1387201414000.0,0.0,91.140625,False,False,False
1387201415000.0,1387201415000.0,0.0,91.125,False,False,False
1387201416000.0,1387201416000.0,0.0,91.4375,False,False,False
1387201417000.0,1387201417000.0,0.0,91.140625,False,False,False
1387201418000.0,1387201418000.0,0.125,91.140625,False,False,False
1387201419000.0,1387201419000.0,0.0,91.125,False,False,False
1387201420000.0,1387201420000.0,0.5,91.140625,False,False,False
1387201421000.0,1387201421000.0,0.25,91.140625,False,False,False
1387201422000.0,1387201422000.0,0.0,91.4375,False,False,False
1387201423000.0,1387201423000.0,0.0,91.140625,False,False,False
1387201424000.0,1387201424000.0,0.0,91.125,False,False,False
1387201425000.0,1387201425000.0,0.0,91.140625,False,False,False
1387201426000.0,1387201426000.0,0.0,91.140625,False,False,False
1387201427000.0,1387201427000.0,0.125,91.140625,False,False,False
1387201428000.0,1387201428000.0,0.0,91.140625,False,False,False
1387201429000.0,1387201429000.0,0.0,91.125,False,False,False
1387201430000.0,1387201430000.0,0.0,91.140625,False,False,False
1387201431000.0,1387201431000.0,0.0,91.4375,False,False,False
1387201432000.0,1387201432000.0,0.0,91.140625,False,False,False
1387201433000.0,1387201433000.0,0.0,91.140625,False,False,False
1387201434000.0,1387201434000.0,0.5,91.125,False,False,False
1387201435000.0,1387201435000.0,0.0,91.140625,False,False,False
1387201436000.0,1387201436000.0,0.5,91.140625,False,False,False
1387201437000.0,1387201437000.0,0.0,91.125,False,False,False
1387201438000.0,1387201438000.0,0.0,91.453125,False,False,False
1387201439000.0,1387201439000.0,0.125,91.125,False,False,False
1387201440000.0,1387201440000.0,0.0,91.140625,False,False,False
1387201441000.0,1387201441000.0,0.0,91.140625,False,False,False
1387201442000.0,1387201442000.0,0.0,91.125,False,False,False
1387201443000.0,1387201443000.0,0.0,91.140625,False,False,False
1387201444000.0,1387201444000.0,0.0,91.140625,False,False,False
1387201445000.0,1387201445000.0,0.0,91.140625,False,False,False
1387201446000.0,1387201446000.0,0.0,91.140625,False,False,False
1387201447000.0,1387201447000.0,0.0,91.125,False,False,False
1387201448000.0,1387201448000.0,0.25,91.140625,False,False,False
1387201449000.0,1387201449000.0,0.0,91.140625,False,False,False
1387201450000.0,1387201450000.0,0.0,91.125,False,False,False
1387201451000.0,1387201451000.0,0.0,91.15625,False,False,False
